in s,C1 in V,C2 in V,C3 in V,C4 in V
-3.3524864E-02,3.38672E-02,6.74609E-01,-3.41797E-03,5.90234E-02
-3.3524176E-02,2.41016E-02,2.83984E-01,-2.44141E-03,7.85547E-02
-3.3523488E-02,-5.19531E-03,3.81641E-01,-5.37109E-03,7.85547E-02
-3.3522800E-02,-5.19531E-03,4.79297E-01,-3.41797E-03,1.07852E-01
-3.3522112E-02,-5.19531E-03,8.86719E-02,-4.88281E-04,7.85547E-02
-3.3521424E-02,2.41016E-02,1.86328E-01,-2.44141E-03,5.90234E-02
-3.3520736E-02,1.43359E-02,-1.06641E-01,4.88281E-04,2.97266E-02
-3.3520048E-02,3.38672E-02,-8.98437E-03,-4.88281E-04,4.92578E-02
-3.3519360E-02,3.38672E-02,-1.06641E-01,4.88281E-04,1.99609E-02
-3.3518672E-02,3.38672E-02,-8.98437E-03,-2.44141E-03,-9.33594E-03
-3.3517984E-02,4.36328E-02,-8.98437E-03,4.88281E-04,-9.33594E-03
-3.3517296E-02,2.41016E-02,1.86328E-01,-1.46484E-03,-1.91016E-02
-3.3516608E-02,4.57031E-03,-1.06641E-01,-3.41797E-03,1.99609E-02
-3.3515920E-02,-5.19531E-03,1.86328E-01,-1.46484E-03,-1.91016E-02
-3.3515232E-02,-5.19531E-03,-8.98437E-03,-3.41797E-03,2.97266E-02
-3.3514544E-02,3.38672E-02,-8.98437E-03,-5.37109E-03,5.90234E-02
-3.3513856E-02,-5.19531E-03,1.86328E-01,-3.41797E-03,2.97266E-02
-3.3513168E-02,-5.19531E-03,-1.06641E-01,-4.88281E-04,4.92578E-02
-3.3512480E-02,-1.49609E-02,-1.06641E-01,-4.39453E-03,3.94922E-02
-3.3511792E-02,1.43359E-02,1.86328E-01,-2.44141E-03,3.94922E-02
-3.3511104E-02,5.33984E-02,3.81641E-01,-3.41797E-03,-9.33594E-03
-3.3510416E-02,3.38672E-02,-1.06641E-01,-3.41797E-03,1.99609E-02
-3.3509728E-02,4.57031E-03,-8.98437E-03,-4.39453E-03,1.01953E-02
-3.3509040E-02,2.41016E-02,1.86328E-01,-3.41797E-03,-9.33594E-03
-3.3508352E-02,2.41016E-02,-1.06641E-01,-1.46484E-03,1.99609E-02
-3.3507664E-02,2.41016E-02,-8.98437E-03,-3.41797E-03,4.29687E-04
-3.3506976E-02,4.57031E-03,-8.98437E-03,-4.39453E-03,4.29687E-04
-3.3506288E-02,4.57031E-03,8.86719E-02,-4.88281E-04,1.99609E-02
-3.3505600E-02,3.38672E-02,-8.98437E-03,-5.37109E-03,7.85547E-02
-3.3504912E-02,4.57031E-03,1.86328E-01,-4.88281E-04,9.80859E-02
-3.3504224E-02,3.38672E-02,2.83984E-01,-2.44141E-03,7.85547E-02
-3.3503536E-02,1.43359E-02,2.83984E-01,4.88281E-04,8.83203E-02
-3.3502848E-02,2.41016E-02,8.86719E-02,-2.44141E-03,5.90234E-02
-3.3502160E-02,-5.19531E-03,1.86328E-01,-2.44141E-03,3.94922E-02
-3.3501472E-02,1.43359E-02,8.86719E-02,-3.41797E-03,1.99609E-02
-3.3500784E-02,-5.19531E-03,1.86328E-01,-6.34766E-03,4.29687E-04
-3.3500096E-02,-5.19531E-03,-8.98437E-03,-4.39453E-03,-3.86328E-02
-3.3499408E-02,3.38672E-02,1.86328E-01,-3.41797E-03,-9.33594E-03
-3.3498720E-02,3.38672E-02,-2.04297E-01,-2.44141E-03,1.01953E-02
-3.3498032E-02,-5.19531E-03,-8.98437E-03,-4.88281E-04,4.29687E-04
-3.3497344E-02,1.43359E-02,-3.01953E-01,-2.44141E-03,1.01953E-02
-3.3496656E-02,4.57031E-03,8.86719E-02,-3.41797E-03,6.87891E-02
-3.3495968E-02,4.57031E-03,-1.06641E-01,-2.44141E-03,2.97266E-02
-3.3495280E-02,4.57031E-03,2.83984E-01,-2.44141E-03,5.90234E-02
-3.3494592E-02,-5.19531E-03,2.83984E-01,-2.44141E-03,4.92578E-02
-3.3493904E-02,-5.19531E-03,1.86328E-01,-1.46484E-03,4.92578E-02
-3.3493216E-02,4.57031E-03,2.83984E-01,-3.41797E-03,2.97266E-02
-3.3492528E-02,-5.19531E-03,2.83984E-01,-1.46484E-03,1.01953E-02
-3.3491840E-02,1.43359E-02,2.83984E-01,-3.41797E-03,1.99609E-02
-3.3491152E-02,4.57031E-03,8.86719E-02,-3.41797E-03,4.29687E-04
-3.3490464E-02,-5.19531E-03,8.86719E-02,4.88281E-04,1.01953E-02
-3.3489776E-02,-5.19531E-03,-1.06641E-01,-1.46484E-03,1.01953E-02
-3.3489088E-02,-1.49609E-02,-2.04297E-01,-3.41797E-03,-9.33594E-03
-3.3488400E-02,-3.44922E-02,-3.99609E-01,-4.88281E-04,6.87891E-02
-3.3487712E-02,-1.49609E-02,-8.98437E-03,-3.41797E-03,1.99609E-02
-3.3487024E-02,-5.19531E-03,-1.06641E-01,-6.34766E-03,2.97266E-02
-3.3486336E-02,-5.19531E-03,-8.98437E-03,-3.41797E-03,1.01953E-02
-3.3485648E-02,2.41016E-02,1.86328E-01,-1.46484E-03,3.94922E-02
-3.3484960E-02,4.57031E-03,-8.98437E-03,-2.44141E-03,4.29687E-04
-3.3484272E-02,-5.19531E-03,-1.06641E-01,2.44141E-03,4.92578E-02
-3.3483584E-02,-1.49609E-02,-2.04297E-01,-1.46484E-03,4.29687E-04
-3.3482896E-02,1.43359E-02,-1.06641E-01,-3.41797E-03,1.99609E-02
-3.3482208E-02,-1.49609E-02,-3.99609E-01,-3.41797E-03,2.97266E-02
-3.3481520E-02,-2.47266E-02,-8.98437E-03,-1.46484E-03,1.99609E-02
-3.3480832E-02,-5.19531E-03,-1.06641E-01,-3.41797E-03,1.01953E-02
-3.3480144E-02,-4.42578E-02,8.86719E-02,-4.88281E-04,4.92578E-02
-3.3479456E-02,4.57031E-03,8.86719E-02,-3.41797E-03,1.99609E-02
-3.3478768E-02,-5.19531E-03,8.86719E-02,-3.41797E-03,5.90234E-02
-3.3478080E-02,1.43359E-02,2.83984E-01,-4.88281E-04,2.97266E-02
-3.3477392E-02,-1.49609E-02,1.86328E-01,-1.46484E-03,4.92578E-02
-3.3476704E-02,3.38672E-02,-8.98437E-03,-3.41797E-03,2.97266E-02
-3.3476016E-02,1.43359E-02,-1.06641E-01,-3.41797E-03,2.97266E-02
-3.3475328E-02,1.43359E-02,-8.98437E-03,-3.41797E-03,-1.91016E-02
-3.3474640E-02,-1.49609E-02,-3.01953E-01,-4.39453E-03,2.97266E-02
-3.3473952E-02,-1.49609E-02,-3.01953E-01,-2.44141E-03,1.99609E-02
-3.3473264E-02,-1.49609E-02,8.86719E-02,-5.37109E-03,1.01953E-02
-3.3472576E-02,-1.49609E-02,-4.97266E-01,-6.34766E-03,1.99609E-02
-3.3471888E-02,-2.47266E-02,-8.98437E-03,-3.41797E-03,3.94922E-02
-3.3471200E-02,-1.49609E-02,-2.04297E-01,-3.41797E-03,4.92578E-02
-3.3470512E-02,1.43359E-02,8.86719E-02,-3.41797E-03,2.97266E-02
-3.3469824E-02,1.43359E-02,-8.98437E-03,-1.46484E-03,2.97266E-02
-3.3469136E-02,1.43359E-02,8.86719E-02,-1.46484E-03,3.94922E-02
-3.3468448E-02,-1.49609E-02,-8.98437E-03,-3.41797E-03,2.97266E-02
-3.3467760E-02,1.43359E-02,-3.99609E-01,-1.46484E-03,1.01953E-02
-3.3467072E-02,-1.49609E-02,-8.98437E-03,-1.46484E-03,1.01953E-02
-3.3466384E-02,1.43359E-02,8.86719E-02,-4.88281E-04,4.92578E-02
-3.3465696E-02,4.57031E-03,8.86719E-02,-5.37109E-03,-2.88672E-02
-3.3465008E-02,-5.19531E-03,-1.06641E-01,-4.39453E-03,4.92578E-02
-3.3464320E-02,4.57031E-03,-3.99609E-01,-6.34766E-03,2.97266E-02
-3.3463632E-02,-1.49609E-02,8.86719E-02,-4.88281E-04,2.97266E-02
-3.3462944E-02,1.43359E-02,-2.04297E-01,-3.41797E-03,5.90234E-02
-3.3462256E-02,1.43359E-02,-1.06641E-01,-2.44141E-03,1.99609E-02
-3.3461568E-02,-1.49609E-02,-8.98437E-03,-1.46484E-03,4.29687E-04
-3.3460880E-02,-2.47266E-02,-1.06641E-01,-1.46484E-03,4.29687E-04
-3.3460192E-02,4.57031E-03,-2.04297E-01,-3.41797E-03,4.29687E-04
-3.3459504E-02,-2.47266E-02,1.86328E-01,4.88281E-04,1.01953E-02
-3.3458816E-02,-4.42578E-02,-4.97266E-01,-1.46484E-03,5.90234E-02
-3.3458128E-02,-5.19531E-03,-3.01953E-01,-3.41797E-03,-9.33594E-03
-3.3457440E-02,-1.49609E-02,-3.01953E-01,-1.46484E-03,1.99609E-02
-3.3456752E-02,-2.47266E-02,-1.06641E-01,-5.37109E-03,-9.33594E-03
-3.3456064E-02,-5.19531E-03,-1.06641E-01,4.88281E-04,1.01953E-02
-3.3455376E-02,-2.47266E-02,-8.98437E-03,-3.41797E-03,4.92578E-02
-3.3454688E-02,4.57031E-03,8.86719E-02,-1.46484E-03,1.99609E-02
-3.3454000E-02,-5.19531E-03,-2.04297E-01,-4.88281E-04,2.97266E-02
-3.3453312E-02,-1.49609E-02,-2.04297E-01,-4.88281E-04,4.29687E-04
-3.3452624E-02,-3.44922E-02,1.86328E-01,-3.41797E-03,1.01953E-02
-3.3451936E-02,-5.19531E-03,-3.01953E-01,-4.88281E-04,2.97266E-02
-3.3451248E-02,-1.49609E-02,-2.04297E-01,1.46484E-03,1.99609E-02
-3.3450560E-02,-2.47266E-02,-1.06641E-01,4.88281E-04,2.97266E-02
-3.3449872E-02,-1.49609E-02,-1.06641E-01,-4.88281E-04,3.94922E-02
-3.3449184E-02,1.43359E-02,8.86719E-02,-3.41797E-03,1.01953E-02
-3.3448496E-02,-2.47266E-02,8.86719E-02,-3.41797E-03,3.94922E-02
-3.3447808E-02,-1.49609E-02,-2.04297E-01,-3.41797E-03,4.92578E-02
-3.3447120E-02,-1.49609E-02,-8.98437E-03,-1.46484E-03,2.97266E-02
-3.3446432E-02,-5.19531E-03,-1.06641E-01,-3.41797E-03,1.99609E-02
-3.3445744E-02,-1.49609E-02,-1.06641E-01,-3.41797E-03,4.29687E-04
-3.3445056E-02,-3.44922E-02,-3.01953E-01,-3.41797E-03,4.29687E-04
-3.3444368E-02,-3.44922E-02,-8.98437E-03,-3.41797E-03,1.01953E-02
-3.3443680E-02,-4.42578E-02,-1.06641E-01,-2.44141E-03,1.99609E-02
-3.3442992E-02,-1.49609E-02,-1.06641E-01,-1.46484E-03,2.97266E-02
-3.3442304E-02,-1.49609E-02,-2.04297E-01,-1.46484E-03,1.01953E-02
-3.3441616E-02,-1.49609E-02,-1.06641E-01,4.88281E-04,1.99609E-02
-3.3440928E-02,-5.19531E-03,-2.04297E-01,-3.41797E-03,5.90234E-02
-3.3440240E-02,2.41016E-02,8.86719E-02,-2.44141E-03,1.99609E-02
-3.3439552E-02,2.41016E-02,-3.01953E-01,-4.88281E-04,1.01953E-02
-3.3438864E-02,-1.49609E-02,-1.06641E-01,-3.41797E-03,5.90234E-02
-3.3438176E-02,1.43359E-02,-3.01953E-01,-4.88281E-04,2.97266E-02
-3.3437488E-02,-1.49609E-02,-2.04297E-01,-4.88281E-04,4.29687E-04
-3.3436800E-02,-5.40234E-02,-2.04297E-01,-2.44141E-03,1.01953E-02
-3.3436112E-02,1.43359E-02,1.86328E-01,4.88281E-04,4.92578E-02
-3.3435424E-02,4.57031E-03,-1.06641E-01,-2.44141E-03,1.99609E-02
-3.3434736E-02,-1.49609E-02,-1.06641E-01,-1.46484E-03,1.99609E-02
-3.3434048E-02,-2.47266E-02,-3.01953E-01,-4.88281E-04,2.97266E-02
-3.3433360E-02,-1.49609E-02,8.86719E-02,4.88281E-04,2.97266E-02
-3.3432672E-02,-5.19531E-03,-8.98437E-03,-1.46484E-03,2.97266E-02
-3.3431984E-02,4.57031E-03,1.86328E-01,-4.39453E-03,1.01953E-02
-3.3431296E-02,-1.49609E-02,-1.06641E-01,-1.46484E-03,1.99609E-02
-3.3430608E-02,-5.19531E-03,-1.06641E-01,-4.88281E-04,2.97266E-02
-3.3429920E-02,-1.49609E-02,-1.06641E-01,-4.88281E-04,4.92578E-02
-3.3429232E-02,-1.49609E-02,-2.04297E-01,-3.41797E-03,1.01953E-02
-3.3428544E-02,-3.44922E-02,-3.01953E-01,-2.44141E-03,1.99609E-02
-3.3427856E-02,-1.49609E-02,-2.04297E-01,-4.39453E-03,1.99609E-02
-3.3427168E-02,-1.49609E-02,-5.94922E-01,4.88281E-04,2.97266E-02
-3.3426480E-02,-5.19531E-03,-3.01953E-01,-4.88281E-04,4.92578E-02
-3.3425792E-02,4.57031E-03,-1.06641E-01,-3.41797E-03,2.97266E-02
-3.3425104E-02,-1.49609E-02,-1.06641E-01,-2.44141E-03,2.97266E-02
-3.3424416E-02,-5.19531E-03,-1.06641E-01,-2.44141E-03,6.87891E-02
-3.3423728E-02,-1.49609E-02,-1.06641E-01,-1.46484E-03,3.94922E-02
-3.3423040E-02,-1.49609E-02,-2.04297E-01,-5.37109E-03,4.29687E-04
-3.3422352E-02,-1.49609E-02,1.86328E-01,-4.88281E-04,3.94922E-02
-3.3421664E-02,4.57031E-03,-3.99609E-01,-4.88281E-04,1.99609E-02
-3.3420976E-02,-5.19531E-03,-8.98437E-03,-4.88281E-04,2.97266E-02
-3.3420288E-02,-1.49609E-02,-8.98437E-03,1.46484E-03,1.99609E-02
-3.3419600E-02,-2.47266E-02,-8.98437E-03,-4.88281E-04,2.97266E-02
-3.3418912E-02,-4.42578E-02,-1.06641E-01,-4.88281E-04,1.99609E-02
-3.3418224E-02,-5.40234E-02,-1.06641E-01,-4.88281E-04,3.94922E-02
-3.3417536E-02,-5.40234E-02,-1.06641E-01,-4.88281E-04,2.97266E-02
-3.3416848E-02,-2.47266E-02,1.86328E-01,-3.41797E-03,3.94922E-02
-3.3416160E-02,1.43359E-02,-3.01953E-01,-3.41797E-03,1.99609E-02
-3.3415472E-02,4.57031E-03,-1.06641E-01,-3.41797E-03,2.97266E-02
-3.3414784E-02,-2.47266E-02,-1.06641E-01,-3.41797E-03,1.01953E-02
-3.3414096E-02,-5.19531E-03,-2.04297E-01,-2.44141E-03,-9.33594E-03
-3.3413408E-02,-1.49609E-02,-3.01953E-01,-3.41797E-03,1.99609E-02
-3.3412720E-02,-1.49609E-02,8.86719E-02,-1.46484E-03,4.92578E-02
-3.3412032E-02,-1.49609E-02,-2.04297E-01,4.88281E-04,1.01953E-02
-3.3411344E-02,-5.19531E-03,-1.06641E-01,-1.46484E-03,2.97266E-02
-3.3410656E-02,-1.49609E-02,-8.98437E-03,-2.44141E-03,4.29687E-04
-3.3409968E-02,-1.49609E-02,3.81641E-01,-2.44141E-03,2.97266E-02
-3.3409280E-02,-3.44922E-02,-5.94922E-01,-4.39453E-03,1.01953E-02
-3.3408592E-02,-2.47266E-02,-1.06641E-01,-1.46484E-03,1.01953E-02
-3.3407904E-02,-5.19531E-03,-4.97266E-01,-3.41797E-03,1.01953E-02
-3.3407216E-02,-1.49609E-02,-3.99609E-01,-4.88281E-04,1.01953E-02
-3.3406528E-02,-1.49609E-02,-1.06641E-01,-4.39453E-03,2.97266E-02
-3.3405840E-02,-1.49609E-02,8.86719E-02,-3.41797E-03,1.01953E-02
-3.3405152E-02,1.43359E-02,-8.98437E-03,-2.44141E-03,1.99609E-02
-3.3404464E-02,-5.19531E-03,-8.98437E-03,-4.88281E-04,4.92578E-02
-3.3403776E-02,-2.47266E-02,-1.06641E-01,-1.46484E-03,3.94922E-02
-3.3403088E-02,-3.44922E-02,1.86328E-01,1.46484E-03,1.99609E-02
-3.3402400E-02,-3.44922E-02,-8.98437E-03,-3.41797E-03,1.99609E-02
-3.3401712E-02,-2.47266E-02,8.86719E-02,-4.88281E-04,4.29687E-04
-3.3401024E-02,1.43359E-02,-1.06641E-01,-3.41797E-03,1.99609E-02
-3.3400336E-02,-3.44922E-02,-8.98437E-03,-4.88281E-04,1.99609E-02
-3.3399648E-02,4.57031E-03,-1.06641E-01,-4.88281E-04,1.01953E-02
-3.3398960E-02,4.57031E-03,-2.04297E-01,1.46484E-03,-1.91016E-02
-3.3398272E-02,-3.44922E-02,-2.04297E-01,-2.44141E-03,-9.33594E-03
-3.3397584E-02,-1.49609E-02,-1.06641E-01,-1.46484E-03,4.29687E-04
-3.3396896E-02,-1.49609E-02,-1.06641E-01,-4.88281E-04,1.99609E-02
-3.3396208E-02,-1.49609E-02,1.86328E-01,-3.41797E-03,2.97266E-02
-3.3395520E-02,4.57031E-03,-1.06641E-01,4.88281E-04,4.92578E-02
-3.3394832E-02,-3.44922E-02,-1.06641E-01,2.44141E-03,4.29687E-04
-3.3394144E-02,-5.19531E-03,-1.06641E-01,-4.88281E-04,1.99609E-02
-3.3393456E-02,-5.19531E-03,-8.98437E-03,-4.88281E-04,3.94922E-02
-3.3392768E-02,-3.44922E-02,-3.99609E-01,-3.41797E-03,1.01953E-02
-3.3392080E-02,4.57031E-03,-1.06641E-01,-4.88281E-04,1.99609E-02
-3.3391392E-02,-5.19531E-03,-1.06641E-01,-1.46484E-03,1.99609E-02
-3.3390704E-02,-1.49609E-02,-8.98437E-03,-3.41797E-03,1.99609E-02
-3.3390016E-02,1.43359E-02,-8.98437E-03,-4.39453E-03,2.97266E-02
-3.3389328E-02,4.57031E-03,1.86328E-01,-2.44141E-03,5.90234E-02
-3.3388640E-02,-1.49609E-02,-3.01953E-01,-1.46484E-03,2.97266E-02
-3.3387952E-02,-1.49609E-02,8.86719E-02,-4.39453E-03,1.99609E-02
-3.3387264E-02,-2.47266E-02,-1.06641E-01,-1.46484E-03,1.99609E-02
-3.3386576E-02,-2.47266E-02,-8.98437E-03,-3.41797E-03,2.97266E-02
-3.3385888E-02,-1.49609E-02,-2.04297E-01,-4.88281E-04,2.97266E-02
-3.3385200E-02,-3.44922E-02,-1.06641E-01,-2.44141E-03,3.94922E-02
-3.3384512E-02,-1.49609E-02,-3.01953E-01,-2.44141E-03,1.01953E-02
-3.3383824E-02,-1.49609E-02,-3.01953E-01,-4.88281E-04,4.29687E-04
-3.3383136E-02,-1.49609E-02,-2.04297E-01,-3.41797E-03,2.97266E-02
-3.3382448E-02,-5.19531E-03,-2.04297E-01,-4.88281E-04,1.99609E-02
-3.3381760E-02,-1.49609E-02,-2.04297E-01,-4.88281E-04,1.99609E-02
-3.3381072E-02,-2.47266E-02,-1.06641E-01,-3.41797E-03,3.94922E-02
-3.3380384E-02,1.43359E-02,-1.06641E-01,-2.44141E-03,1.01953E-02
-3.3379696E-02,-2.47266E-02,-1.06641E-01,-3.41797E-03,1.99609E-02
-3.3379008E-02,-1.49609E-02,-3.01953E-01,-3.41797E-03,2.97266E-02
-3.3378320E-02,-5.19531E-03,8.86719E-02,-2.44141E-03,1.01953E-02
-3.3377632E-02,-2.47266E-02,-1.06641E-01,-4.88281E-04,1.99609E-02
-3.3376944E-02,1.43359E-02,-8.98437E-03,-4.88281E-04,1.99609E-02
-3.3376256E-02,-2.47266E-02,-1.06641E-01,-3.41797E-03,3.94922E-02
-3.3375568E-02,1.43359E-02,-2.04297E-01,-4.88281E-04,4.92578E-02
-3.3374880E-02,2.41016E-02,-4.97266E-01,-4.88281E-04,-9.33594E-03
-3.3374192E-02,-1.49609E-02,-3.99609E-01,-4.88281E-04,1.99609E-02
-3.3373504E-02,-5.19531E-03,-8.98437E-03,-4.88281E-04,1.99609E-02
-3.3372816E-02,-1.49609E-02,-1.06641E-01,-4.88281E-04,2.97266E-02
-3.3372128E-02,-4.42578E-02,-3.01953E-01,-4.88281E-04,1.01953E-02
-3.3371440E-02,-5.19531E-03,1.86328E-01,-4.88281E-04,4.92578E-02
-3.3370752E-02,-5.19531E-03,-2.04297E-01,-2.44141E-03,-9.33594E-03
-3.3370064E-02,-1.49609E-02,1.86328E-01,-3.41797E-03,3.94922E-02
-3.3369376E-02,-4.42578E-02,-3.01953E-01,-2.44141E-03,4.29687E-04
-3.3368688E-02,-5.19531E-03,-3.99609E-01,-2.44141E-03,1.01953E-02
-3.3368000E-02,-2.47266E-02,8.86719E-02,-4.39453E-03,4.29687E-04
-3.3367312E-02,-5.19531E-03,1.86328E-01,-4.39453E-03,1.99609E-02
-3.3366624E-02,-1.49609E-02,-1.06641E-01,-3.41797E-03,3.94922E-02
-3.3365936E-02,-5.19531E-03,-3.01953E-01,4.88281E-04,2.97266E-02
-3.3365248E-02,1.43359E-02,-1.06641E-01,-4.88281E-04,-1.91016E-02
-3.3364560E-02,-1.49609E-02,-2.04297E-01,-1.46484E-03,2.97266E-02
-3.3363872E-02,-1.49609E-02,-2.04297E-01,-4.88281E-04,1.99609E-02
-3.3363184E-02,-2.47266E-02,8.86719E-02,-4.88281E-04,1.99609E-02
-3.3362496E-02,-5.19531E-03,-3.01953E-01,-1.46484E-03,1.01953E-02
-3.3361808E-02,-1.49609E-02,-1.06641E-01,-2.44141E-03,1.99609E-02
-3.3361120E-02,-3.44922E-02,-1.06641E-01,-3.41797E-03,1.01953E-02
-3.3360432E-02,-1.49609E-02,-1.06641E-01,-4.88281E-04,2.97266E-02
-3.3359744E-02,-3.44922E-02,-3.99609E-01,-4.88281E-04,3.94922E-02
-3.3359056E-02,-5.19531E-03,-1.06641E-01,-3.41797E-03,3.94922E-02
-3.3358368E-02,-1.49609E-02,-4.97266E-01,-2.44141E-03,1.99609E-02
-3.3357680E-02,-5.19531E-03,-3.01953E-01,-4.88281E-04,1.99609E-02
-3.3356992E-02,-5.19531E-03,-1.06641E-01,-2.44141E-03,4.29687E-04
-3.3356304E-02,-5.19531E-03,-1.06641E-01,-1.46484E-03,4.29687E-04
-3.3355616E-02,-2.47266E-02,-1.06641E-01,-1.46484E-03,1.99609E-02
-3.3354928E-02,-1.49609E-02,8.86719E-02,4.88281E-04,5.90234E-02
-3.3354240E-02,4.57031E-03,-3.01953E-01,-1.46484E-03,4.92578E-02
-3.3353552E-02,-5.19531E-03,8.86719E-02,-1.46484E-03,3.94922E-02
-3.3352864E-02,1.43359E-02,-2.04297E-01,-4.88281E-04,1.99609E-02
-3.3352176E-02,-3.44922E-02,-3.01953E-01,-1.46484E-03,4.29687E-04
-3.3351488E-02,-1.49609E-02,-4.97266E-01,-2.44141E-03,1.99609E-02
-3.3350800E-02,-2.47266E-02,-3.99609E-01,-2.44141E-03,-9.33594E-03
-3.3350112E-02,-5.19531E-03,-1.06641E-01,-3.41797E-03,-9.33594E-03
-3.3349424E-02,-1.49609E-02,-8.98437E-03,-4.88281E-04,1.01953E-02
-3.3348736E-02,-2.47266E-02,-3.01953E-01,-4.88281E-04,4.92578E-02
-3.3348048E-02,-2.47266E-02,-8.98437E-03,4.88281E-04,3.94922E-02
-3.3347360E-02,4.57031E-03,-1.06641E-01,-4.88281E-04,2.97266E-02
-3.3346672E-02,-5.19531E-03,-1.06641E-01,-2.44141E-03,1.99609E-02
-3.3345984E-02,-3.44922E-02,-3.99609E-01,4.88281E-04,4.29687E-04
-3.3345296E-02,-2.47266E-02,-8.98437E-03,-4.88281E-04,1.99609E-02
-3.3344608E-02,-5.19531E-03,-1.06641E-01,-2.44141E-03,2.97266E-02
-3.3343920E-02,-5.19531E-03,-1.06641E-01,-3.41797E-03,1.01953E-02
-3.3343232E-02,-2.47266E-02,-3.01953E-01,-2.44141E-03,4.29687E-04
-3.3342544E-02,-1.49609E-02,-3.99609E-01,4.88281E-04,2.97266E-02
-3.3341856E-02,-3.44922E-02,-1.06641E-01,-4.88281E-04,-2.88672E-02
-3.3341168E-02,-5.19531E-03,-1.06641E-01,4.88281E-04,1.01953E-02
-3.3340480E-02,2.41016E-02,-2.04297E-01,-3.41797E-03,1.99609E-02
-3.3339792E-02,-5.19531E-03,8.86719E-02,-3.41797E-03,2.97266E-02
-3.3339104E-02,-2.47266E-02,-3.01953E-01,4.88281E-04,3.94922E-02
-3.3338416E-02,-5.19531E-03,-1.06641E-01,-3.41797E-03,1.01953E-02
-3.3337728E-02,-4.42578E-02,-1.06641E-01,-4.88281E-04,3.94922E-02
-3.3337040E-02,-5.19531E-03,-2.04297E-01,4.88281E-04,2.97266E-02
-3.3336352E-02,-3.44922E-02,-1.06641E-01,-4.88281E-04,1.01953E-02
-3.3335664E-02,4.44023E-01,8.86719E-02,-4.88281E-04,1.99609E-02
-3.3334976E-02,1.23504E+00,-4.97266E-01,-3.41797E-03,1.01953E-02
-3.3334288E-02,1.53777E+00,8.86719E-02,4.88281E-04,1.01953E-02
-3.3333600E-02,1.49871E+00,8.86719E-02,4.88281E-04,1.01953E-02
-3.3332912E-02,1.30340E+00,-1.06641E-01,-2.44141E-03,2.97266E-02
-3.3332224E-02,1.09832E+00,-3.99609E-01,-1.46484E-03,4.29687E-04
-3.3331536E-02,1.02020E+00,-8.98437E-03,-4.88281E-04,1.99609E-02
-3.3330848E-02,1.01043E+00,-8.98437E-03,-1.46484E-03,1.99609E-02
-3.3330160E-02,1.03973E+00,1.86328E-01,-4.88281E-04,1.99609E-02
-3.3329472E-02,1.18621E+00,-2.04297E-01,-2.44141E-03,1.99609E-02
-3.3328784E-02,1.24480E+00,-1.06641E-01,-1.46484E-03,3.94922E-02
-3.3328096E-02,1.29363E+00,-8.98437E-03,-4.88281E-04,4.29687E-04
-3.3327408E-02,1.26434E+00,-1.06641E-01,-1.46484E-03,-9.33594E-03
-3.3326720E-02,1.23504E+00,-1.06641E-01,-3.41797E-03,1.01953E-02
-3.3326032E-02,1.15691E+00,1.86328E-01,-4.88281E-04,2.97266E-02
-3.3325344E-02,1.15691E+00,8.86719E-02,4.88281E-04,1.99609E-02
-3.3324656E-02,1.16668E+00,-2.04297E-01,-3.41797E-03,1.99609E-02
-3.3323968E-02,1.14715E+00,-1.06641E-01,4.88281E-04,1.99609E-02
-3.3323280E-02,1.19598E+00,-3.01953E-01,-3.41797E-03,2.97266E-02
-3.3322592E-02,1.21551E+00,-4.97266E-01,4.88281E-04,4.29687E-04
-3.3321904E-02,1.27410E+00,-1.06641E-01,-4.88281E-04,1.01953E-02
-3.3321216E-02,1.24480E+00,-8.98437E-03,-3.41797E-03,1.99609E-02
-3.3320528E-02,1.23504E+00,-1.06641E-01,-4.88281E-04,1.99609E-02
-3.3319840E-02,1.21551E+00,-3.01953E-01,-2.44141E-03,1.99609E-02
-3.3319152E-02,1.16668E+00,1.86328E-01,-4.88281E-04,3.94922E-02
-3.3318464E-02,1.16668E+00,8.86719E-02,-2.44141E-03,2.97266E-02
-3.3317776E-02,1.15691E+00,1.86328E-01,-3.41797E-03,-9.33594E-03
-3.3317088E-02,1.14715E+00,-8.98437E-03,-2.44141E-03,4.29687E-04
-3.3316400E-02,1.20574E+00,-1.06641E-01,-6.34766E-03,1.99609E-02
-3.3315712E-02,1.21551E+00,8.86719E-02,4.88281E-04,1.99609E-02
-3.3315024E-02,1.21551E+00,1.86328E-01,-1.46484E-03,-2.88672E-02
-3.3314336E-02,1.19598E+00,1.86328E-01,-3.41797E-03,1.99609E-02
-3.3313648E-02,1.17645E+00,1.86328E-01,-2.44141E-03,1.01953E-02
-3.3312960E-02,1.14715E+00,6.74609E-01,-1.46484E-03,4.29687E-04
-3.3312272E-02,1.13738E+00,1.16289E+00,4.88281E-04,1.99609E-02
-3.3311584E-02,1.15691E+00,1.45586E+00,4.88281E-04,4.29687E-04
-3.3310896E-02,1.13738E+00,2.23711E+00,4.88281E-04,-2.88672E-02
-3.3310208E-02,1.14715E+00,3.31133E+00,-4.88281E-04,1.01953E-02
-3.3309520E-02,1.15691E+00,4.38555E+00,-3.41797E-03,4.29687E-04
-3.3308832E-02,1.19598E+00,5.75273E+00,-2.44141E-03,3.94922E-02
